ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Education,Marital_Status,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,NumAcceptedCmp
8876,1963.0,33629.0,1.0,1.0,1.344384e+18,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,PhD,Together,0,0,0,0,0,0,0,0
4500,1991.0,68682.0,0.0,0.0,1.3810176e+18,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,PhD,Together,0,0,0,0,0,0,0,0
9739,1963.0,34377.0,0.0,1.0,1.3585536e+18,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,Graduation,Single,0,0,0,0,0,0,0,0
10395,1986.0,8940.0,1.0,0.0,1.3455936e+18,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,Basic,Single,0,0,0,0,0,0,0,0
1176,1973.0,26228.0,1.0,0.0,1.379808e+18,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,Graduation,Married,0,0,0,0,0,0,0,0
1627,1957.0,77297.0,0.0,0.0,1.3591584e+18,84.0,408.0,61.0,109.0,48.0,12.4,41.0,1.0,5.0,7.0,9.0,4.0,2n Cycle,Divorced,0,0,0,1,0,0,0,1
938,1981.0,40211.0,1.0,1.0,1.3751424e+18,30.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,Graduation,Married,1,0,0,0,0,0,0,1
2740,1958.0,33438.0,1.0,1.0,1.379808e+18,81.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,PhD,Widow,0,0,0,0,0,0,0,0
257,1959.0,75032.0,0.0,1.0,1.3671072e+18,74.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,PhD,Married,0,0,0,0,0,0,0,0
4058,1955.0,61284.0,0.0,0.0,1.381536e+18,76.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,PhD,Single,0,1,0,0,0,0,0,1
7736,1986.0,22518.0,1.0,0.0,1.350864e+18,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,Graduation,Married,1,0,0,0,0,0,1,1
8210,1975.0,54730.0,0.0,1.0,1.3765248e+18,64.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,Master,Married,0,0,0,0,0,0,0,0
833,1955.0,38452.0,1.0,1.0,1.3961376e+18,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,Master,Married,0,0,0,0,0,0,0,0
6230,1971.0,44421.0,1.0,1.0,1.3608864e+18,53.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,Graduation,Divorced,0,0,0,0,0,0,0,0
7325,1986.0,38197.0,1.0,0.0,1.372464e+18,86.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,PhD,Together,0,0,0,0,0,0,0,0
1307,1978.0,41986.0,0.0,1.0,1.391904e+18,15.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,Graduation,Divorced,0,0,0,0,0,0,0,0
1502,1983.0,28427.0,1.0,0.0,1.363824e+18,67.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,Graduation,Together,0,0,0,0,0,0,0,0
6211,1976.0,37395.0,1.0,0.0,1.3989888e+18,47.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,PhD,Together,0,0,0,0,0,0,0,0
843,1971.0,64722.0,1.0,0.0,1.4010624e+18,47.0,303.0,0.0,280.0,60.0,7.8,15.0,4.0,8.0,2.0,11.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
4174,1956.0,55249.0,0.0,1.0,1.3976928e+18,81.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,Master,Together,0,0,0,0,0,0,0,0
9757,1972.0,84906.0,0.0,0.0,1.3808448e+18,98.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,Graduation,Together,0,1,1,0,1,0,0,3
6918,1989.0,28691.0,1.0,0.0,1.372896e+18,56.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,Graduation,Married,0,0,0,0,0,0,0,0
286,1952.0,44213.0,1.0,1.0,1.3856832e+18,48.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,Graduation,Single,0,0,0,0,0,0,0,0
11086,1984.0,25707.0,1.0,0.0,1.3900032e+18,18.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,Basic,Single,0,0,0,0,0,0,0,0
1921,1967.0,59062.0,2.0,1.0,1.3807584e+18,74.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,PhD,Married,0,0,0,0,0,0,0,0
4138,1962.0,76624.0,0.0,1.0,1.4008896e+18,68.0,411.0,7.8,147.0,54.0,2.4,66.0,1.0,5.0,10.0,7.0,1.0,Graduation,Single,1,0,0,0,0,0,0,1
7718,1947.0,66000.0,0.0,0.0,1.397952e+18,36.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,Master,Together,0,0,0,0,0,0,0,0
1291,1978.0,27683.0,1.0,0.0,1.3440384e+18,90.0,152.0,9.0,121.0,12.0,12.0,45.0,4.0,6.0,2.0,4.0,8.0,PhD,Together,0,0,0,0,0,0,0,0
6862,1971.0,1730.0,0.0,0.0,1.4003712e+18,65.0,1.0,1.0,3.0,1.0,1.0,1.0,1.6,0.0,0.0,0.0,4.6,Graduation,Divorced,0,0,0,0,0,0,0,0
4136,1992.0,7500.0,1.0,0.0,1.3544928e+18,63.0,10.0,17.0,18.0,8.0,26.0,40.0,4.0,3.0,2.0,2.0,9.0,Basic,Single,0,0,0,0,0,0,0,0
803,1968.0,40521.0,1.0,1.0,1.36512e+18,82.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,Graduation,Together,0,0,0,0,0,0,0,0
4298,1973.0,20427.0,1.0,0.0,1.3956192e+18,63.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,PhD,Together,0,0,0,0,0,0,0,0
10833,1975.0,65106.0,0.0,1.0,1.4008896e+18,55.0,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,6.0,Graduation,Married,0,1,0,0,0,0,0,1
9606,1965.0,69969.0,0.0,0.0,1.3775616e+18,64.0,882.0,29.0,514.0,38.0,29.0,44.0,1.0,4.0,2.0,6.0,3.0,PhD,Married,0,0,1,1,0,0,1,2
8534,1952.0,67433.0,0.0,2.0,1.3739328e+18,51.0,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,4.0,Graduation,Married,0,1,0,0,0,0,0,1
5153,1967.0,77766.0,0.0,1.0,1.3614912e+18,97.0,1004.0,59.0,265.0,115.0,59.0,27.0,2.0,11.0,10.0,11.0,6.0,PhD,Married,1,0,0,0,0,0,1,1
961,1972.0,74716.0,0.0,1.0,1.378944e+18,92.0,133.0,27.0,421.0,13.0,17.6,71.0,2.0,7.0,3.0,5.0,4.0,Graduation,Married,0,0,0,0,0,0,0,0
5011,1963.0,68118.0,0.0,1.0,1.3820544e+18,51.0,595.0,23.0,123.0,10.0,23.0,8.4,2.0,8.0,9.0,4.0,6.0,Graduation,Divorced,0,0,0,0,0,0,0,0
6653,1970.0,55158.0,1.0,1.0,1.3436064e+18,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,PhD,Married,0,0,0,0,0,0,1,0
9094,1955.0,62972.0,0.0,1.0,1.343952e+18,39.0,313.0,15.0,47.0,20.0,0.0,14.4,2.0,7.0,4.0,3.0,6.0,2n Cycle,Married,0,0,0,0,0,0,1,0
810,1975.0,74190.0,0.0,1.0,1.3998528e+18,49.0,151.0,81.0,86.0,49.2,9.4,64.0,2.0,4.0,2.0,11.0,2.0,Graduation,Married,0,0,0,0,0,0,0,0
5493,1976.0,39356.0,1.0,1.0,1.3951872e+18,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,Graduation,Married,1,0,0,0,0,0,0,1
2147,1969.0,76653.0,0.0,0.0,1.3766112e+18,91.0,736.0,63.0,32.0,9.0,10.2,126.0,1.0,4.0,7.0,11.0,2.0,Graduation,Together,0,0,1,1,0,0,0,2
5107,1973.0,35860.0,1.0,1.0,1.4004576e+18,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,PhD,Divorced,1,0,0,0,0,0,0,1
3979,1983.0,90687.0,0.0,0.0,1.3691808e+18,98.0,982.0,17.0,202.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,PhD,Divorced,0,0,1,0,0,0,1,1
6049,1982.0,73450.0,0.0,0.0,1.3862016e+18,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,Master,Together,1,0,0,1,0,0,0,2
8147,1960.0,31454.0,1.0,1.0,1.3730688e+18,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,Graduation,Married,0,0,0,0,0,0,0,0
1857,1952.0,47139.0,1.0,1.0,1.394064e+18,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,Graduation,Single,0,0,0,0,0,0,1,0
3910,1975.0,83829.0,0.0,0.0,1.3811904e+18,78.0,897.0,15.2,430.0,27.0,16.0,27.0,0.0,4.0,7.0,6.0,1.0,Graduation,Divorced,1,0,1,1,0,0,1,3
5207,1963.0,53378.0,1.0,1.0,1.3484448e+18,41.0,489.0,6.0,152.0,8.0,6.0,50.4,1.2,9.0,4.0,6.0,8.0,PhD,Married,0,0,0,0,0,0,1,0
11114,1970.0,19656.0,1.0,0.0,1.3602816e+18,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
5429,1948.0,45579.0,0.0,1.0,1.3769568e+18,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,PhD,Married,0,0,0,0,0,0,0,0
9400,1958.0,85485.0,0.0,0.0,1.4033088e+18,73.0,630.0,26.0,54.8,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,2n Cycle,Single,0,0,0,0,0,0,0,0
1740,1944.0,55956.0,0.0,0.0,1.3968288e+18,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,Graduation,Married,0,1,0,0,0,0,0,1
7488,1963.0,64191.0,0.0,1.0,1.3588128e+18,30.0,420.0,15.0,186.0,14.4,38.0,15.0,3.0,5.0,3.0,13.0,3.0,Master,Single,0,0,0,0,0,0,0,0
195,1972.0,38808.0,1.0,0.0,1.3459392e+18,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,Graduation,Single,1,0,0,0,0,0,1,1
635,1966.0,57183.0,1.0,1.0,1.3636512e+18,51.0,464.0,5.0,64.0,7.0,0.0,70.0,1.4,9.0,1.0,7.0,8.0,Master,Married,0,0,0,0,0,0,0,0
7527,1968.0,23748.0,1.0,0.0,1.353456e+18,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,8.0,Master,Divorced,0,0,0,0,0,0,0,0
10319,1971.0,66303.0,0.0,1.0,1.3618368e+18,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,Graduation,Married,0,1,0,0,0,0,0,1
2296,1975.0,37368.0,1.0,0.0,1.387152e+18,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,Master,Married,1,0,0,0,0,0,0,1
10637,1964.0,40800.0,1.0,2.0,1.3569984e+18,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,Graduation,Married,0,0,0,0,0,1,0,0
2931,1978.0,71847.0,0.0,0.0,1.3481856e+18,95.0,737.0,21.0,106.0,55.0,63.0,42.6,0.0,6.0,7.0,9.0,3.0,Graduation,Divorced,0,0,0,1,0,0,0,1
907,1975.0,46149.0,0.0,1.0,1.3856832e+18,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,Graduation,Married,0,0,0,0,0,0,0,0
3698,1983.0,78687.0,0.0,0.0,1.3444704e+18,13.0,817.0,12.6,216.6,61.2,55.0,58.6,1.0,4.0,6.0,8.0,2.0,Graduation,Together,0,0,1,0,0,0,1,1
9516,1971.0,49118.0,0.0,0.0,1.345248e+18,90.0,620.0,54.0,239.0,99.0,10.4,119.0,2.0,9.0,7.0,10.0,7.0,2n Cycle,Divorced,0,1,0,0,1,0,1,2
679,1957.0,37633.0,1.0,1.0,1.3480992e+18,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,PhD,Married,0,0,0,0,0,0,0,0
7384,1951.0,39767.0,0.0,0.0,1.3743648e+18,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,Master,Together,0,0,0,0,0,0,0,0
5043,1951.0,26997.0,0.0,0.0,1.3520736e+18,89.0,7.0,23.0,78.0,56.0,49.0,54.0,2.0,4.0,2.0,5.0,7.0,Basic,Married,0,0,0,0,0,0,0,0
5267,1970.0,33986.0,1.0,0.0,1.3632192e+18,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,Graduation,Divorced,0,0,0,0,0,0,0,0
339,1972.0,57091.0,0.0,1.0,1.3536288e+18,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,PhD,Married,0,1,0,0,0,0,1,1
2516,1969.0,46831.0,1.0,1.0,1.3706496e+18,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,2n Cycle,Married,0,0,0,0,0,0,0,0
9010,1972.0,83151.0,0.0,0.0,1.3604544e+18,80.0,968.0,7.2,22.0,8.6,42.0,7.8,1.0,5.0,7.0,10.0,2.0,Master,Married,1,0,1,1,0,0,1,3
378,1971.0,52531.0,0.0,0.0,1.3568256e+18,68.0,283.0,5.8,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
4808,1956.0,15759.0,0.0,0.0,1.3783392e+18,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,Graduation,Married,0,0,0,0,0,0,0,0
5068,1971.0,22804.0,1.0,0.0,1.3752288e+18,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,Graduation,Single,0,0,0,0,0,0,0,0
7628,1973.0,43050.0,1.0,0.0,1.3951008e+18,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,2n Cycle,Married,0,0,0,0,0,0,0,0
7128,1977.0,42997.0,1.0,1.0,1.3863744e+18,91.0,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,PhD,Single,0,0,0,0,0,0,0,0
2811,1963.0,48918.0,1.0,1.0,1.3972608e+18,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,PhD,Single,0,0,0,0,0,0,0,0
3551,1954.0,60033.0,0.0,1.0,1.3960512e+18,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,2.0,Master,Together,0,0,0,0,0,0,0,0
1663,1978.0,34043.0,1.0,0.0,1.3826592e+18,97.0,20.0,2.0,14.0,3.0,0.0,10.0,1.0,2.0,0.0,2.0,9.0,PhD,Together,0,0,0,0,0,0,0,0
5543,1966.0,57811.0,0.0,1.0,1.372032e+18,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,5.0,Graduation,Together,0,1,0,0,0,0,0,1
1577,1946.0,78569.0,0.0,0.0,1.392768e+18,14.0,558.0,79.0,109.6,6.8,13.2,95.0,1.0,4.0,6.0,4.0,1.0,Graduation,Married,0,0,1,0,0,0,1,1
10641,1978.0,7500.0,1.0,1.0,1.3565664e+18,5.0,6.0,5.0,4.0,13.0,4.0,25.0,4.0,2.0,1.0,3.0,6.0,Graduation,Single,0,0,0,0,0,0,0,0
5336,1971.0,53228.2,1.0,0.0,1.370304e+18,37.0,39.0,1.0,9.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,Master,Together,0,0,0,0,0,0,0,0
6024,1953.0,94384.0,0.0,0.0,1.3623552e+18,62.0,1111.0,24.0,135.6,27.2,45.0,96.6,0.0,5.0,8.0,5.0,2.0,Graduation,Together,0,1,1,1,0,0,1,3
1878,1985.0,23148.0,0.0,0.0,1.3926816e+18,83.0,4.0,6.0,8.0,6.0,3.0,10.0,1.0,2.0,0.0,3.0,7.0,2n Cycle,Married,0,0,0,0,0,0,0,0
3099,1970.0,44267.0,1.0,1.0,1.3617504e+18,48.0,183.0,5.0,65.0,3.0,5.0,49.0,5.0,5.0,2.0,4.0,9.0,Graduation,Divorced,0,0,0,0,0,0,0,0
6055,1979.0,71626.0,0.0,0.0,1.351728e+18,94.0,546.0,72.0,376.0,94.0,10.6,72.0,1.0,5.0,5.0,8.0,3.0,Graduation,Married,0,1,0,0,0,0,0,1
5841,1966.0,60894.0,0.0,1.0,1.3723776e+18,61.0,606.0,7.0,155.0,10.0,0.0,54.0,5.0,10.0,3.0,8.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
3972,1976.0,50200.0,1.0,1.0,1.3649472e+18,70.0,266.0,6.0,51.0,8.0,6.0,64.0,6.0,7.0,1.0,5.0,8.0,Graduation,Together,0,0,0,0,0,0,0,0
4394,1965.0,81051.0,0.0,0.0,1.4008032e+18,43.0,1142.0,29.0,249.0,38.0,29.0,14.0,1.0,5.0,5.0,12.0,2.0,PhD,Married,0,1,1,0,0,0,0,2
5758,1982.0,65169.0,0.0,0.0,1.3896576e+18,23.0,1074.0,0.0,69.0,0.0,0.0,46.0,1.0,10.0,4.0,13.0,6.0,Graduation,Married,1,0,1,1,1,0,1,4
6658,1972.0,59868.0,0.0,1.0,1.3744512e+18,37.0,771.0,51.0,154.0,54.0,10.0,22.4,2.0,11.0,2.0,12.0,6.0,Graduation,Together,0,0,0,0,0,0,0,0
4603,1960.0,65695.0,0.0,1.0,1.3911264e+18,50.0,371.0,32.0,189.0,0.0,58.0,6.0,2.0,5.0,4.0,10.0,4.0,PhD,Married,0,0,0,0,0,0,0,0
8427,1956.0,64857.0,0.0,0.0,1.3536288e+18,78.0,556.0,14.0,25.2,14.6,0.0,43.0,1.0,7.0,5.0,10.0,4.0,Master,Single,0,0,0,0,0,0,0,0
10260,1965.0,45143.0,0.0,1.0,1.3774752e+18,74.0,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,7.0,Master,Together,0,0,0,0,0,0,0,0
7143,1955.0,74805.0,0.0,1.0,1.383696e+18,14.0,209.0,10.4,209.0,41.0,11.0,37.0,5.0,4.0,7.0,10.0,2.0,2n Cycle,Together,0,0,0,0,0,0,0,0
8789,1989.0,59060.0,1.0,0.0,1.3893984e+18,77.0,35.0,40.0,111.0,36.0,40.0,12.0,3.0,3.0,1.0,7.0,4.0,2n Cycle,Married,0,0,0,0,0,0,0,0
6197,1962.0,27238.0,1.0,1.0,1.366416e+18,39.0,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,9.0,PhD,Single,0,0,0,0,0,0,0,0
4554,1965.0,47009.0,0.0,1.0,1.3805856e+18,89.0,171.0,45.0,73.0,59.0,10.0,90.0,4.0,3.0,2.0,8.0,4.0,Graduation,Together,0,0,0,0,0,0,0,0
4937,1973.0,46094.0,1.0,1.0,1.4023584e+18,62.0,12.0,2.0,20.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,7.0,2n Cycle,Married,0,0,0,0,0,0,0,0
1920,1972.0,40321.0,1.0,1.0,1.375056e+18,59.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,7.0,Graduation,Married,0,0,0,0,0,0,0,0
8749,1984.0,37235.0,1.0,0.0,1.3912128e+18,68.0,20.0,2.0,9.0,4.0,6.0,20.0,1.0,1.0,1.0,2.0,4.0,Graduation,Together,0,0,0,0,0,0,0,0
1650,1960.0,81843.0,0.0,0.0,1.3665888e+18,13.0,779.0,3.8,537.0,34.0,69.0,12.6,1.0,5.0,9.0,12.0,3.0,Master,Married,0,0,0,0,0,0,0,0
10377,1958.0,46692.0,0.0,1.0,1.3704768e+18,37.0,170.0,6.0,97.0,24.0,12.0,88.0,3.0,6.0,1.0,5.0,6.0,Master,Together,0,0,0,0,0,0,0,0
9206,1968.0,77382.0,0.0,1.0,1.3890528e+18,36.0,491.0,48.0,231.0,112.0,14.6,24.2,2.0,5.0,7.0,12.0,1.0,Graduation,Together,0,0,1,0,0,0,0,1
10971,1977.0,37774.0,2.0,0.0,1.3466304e+18,28.0,173.0,8.0,107.0,7.0,2.0,32.8,4.0,7.0,2.0,3.0,9.0,Graduation,Single,1,0,0,0,0,1,1,1
6398,1974.0,18393.0,1.0,0.0,1.3960512e+18,2.0,7.0,10.0,13.0,16.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,Basic,Married,0,0,0,0,0,0,0,0
9212,1962.0,72828.0,0.0,1.0,1.3608e+18,17.0,1205.0,0.0,235.0,19.0,14.0,22.2,6.0,6.0,3.0,13.0,7.0,Master,Married,0,0,0,0,0,0,0,0
7937,1982.0,24711.0,0.0,0.0,1.3977792e+18,86.0,10.0,7.0,25.0,6.0,3.0,7.0,1.0,3.0,0.0,3.0,7.0,Graduation,Married,0,0,0,0,0,0,0,0
839,1975.0,45503.0,1.0,0.0,1.3800672e+18,54.0,97.0,4.0,44.0,6.0,1.0,18.0,1.0,3.0,1.0,4.0,5.0,PhD,Married,0,0,0,0,0,0,0,0
4246,1982.0,6560.0,0.0,0.0,1.3868064e+18,2.0,67.0,11.0,26.0,4.0,3.0,12.2,0.0,1.0,0.0,1.0,6.0,Master,Single,0,0,0,0,0,0,0,0
158,1945.0,71604.0,0.0,0.0,1.3846464e+18,3.0,345.0,53.0,528.0,98.0,75.0,97.0,1.0,8.0,3.0,5.0,4.0,PhD,Together,1,0,0,0,0,0,1,1
4832,1979.0,27244.0,1.0,0.0,1.3941504e+18,84.0,6.0,5.0,17.0,3.0,24.0,46.0,2.0,2.0,2.0,2.0,7.0,Graduation,Married,0,0,0,0,0,0,0,0
5621,1969.0,48752.0,1.0,1.0,1.3552704e+18,8.0,73.0,57.0,100.0,71.0,15.0,0.0,5.0,6.0,1.0,5.0,9.0,Graduation,Married,0,0,0,0,0,0,1,0
1945,1962.0,71434.0,0.0,1.0,1.3794624e+18,4.0,711.0,36.0,217.0,21.2,16.6,29.8,3.0,7.0,4.0,7.0,4.0,Graduation,Married,0,1,0,1,0,0,0,2
5147,1948.0,90842.0,0.0,0.0,1.375056e+18,57.0,774.0,70.0,118.0,29.0,18.0,93.0,1.0,4.0,9.0,13.0,1.0,Graduation,Single,0,0,0,0,0,0,0,0
2535,1978.0,88097.0,1.0,0.0,1.345248e+18,24.0,163.0,0.0,480.0,0.0,10.4,75.0,1.0,6.0,5.0,8.0,9.0,Master,Married,0,1,1,1,0,0,1,3
11039,1975.0,51948.0,0.0,1.0,1.379376e+18,51.0,82.0,33.0,54.0,71.0,30.0,41.0,2.0,5.0,2.0,4.0,5.0,Graduation,Married,0,0,0,0,0,0,0,0
9495,1982.0,71853.0,0.0,0.0,1.3679712e+18,29.0,358.0,7.8,413.0,6.8,6.0,32.0,1.0,2.0,8.0,6.0,1.0,Graduation,Together,0,0,0,0,0,0,0,0
9635,1983.0,35876.0,0.0,0.0,1.397952e+18,13.0,66.0,2.0,40.0,4.0,3.0,14.0,1.0,3.0,1.0,3.0,6.0,Master,Married,0,0,0,0,0,0,0,0
2173,1952.0,40049.0,0.0,1.0,1.3818816e+18,23.0,13.0,6.0,7.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,6.0,Graduation,Widow,0,0,0,0,0,0,0,0
942,1982.0,39660.0,1.0,0.0,1.344384e+18,36.0,139.0,13.0,78.0,20.0,13.0,36.0,3.0,7.0,1.0,3.0,9.0,Graduation,Single,0,0,0,0,0,0,1,0
9386,1962.0,50127.0,0.0,1.0,1.4013216e+18,88.0,274.0,0.0,21.0,4.0,6.0,15.0,1.0,5.0,1.0,6.0,6.0,Graduation,Together,0,1,0,0,0,0,0,1
5510,1977.0,43263.0,0.0,1.0,1.353456e+18,2.0,262.0,6.0,61.0,0.0,10.0,102.0,3.0,5.0,2.0,6.0,5.0,Master,Married,0,0,0,0,0,0,0,0
873,1949.0,62845.0,1.0,1.0,1.3490496e+18,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,2.4,3.0,4.0,10.0,8.0,Master,Married,0,1,0,0,0,0,1,1
2253,1990.0,18929.0,0.0,0.0,1.3609728e+18,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
5181,1982.0,24367.0,1.0,0.0,1.3637376e+18,58.0,2.0,4.0,2.0,0.0,11.0,5.0,1.0,1.0,0.0,2.0,9.0,Basic,Single,0,0,0,0,0,0,0,0
979,1975.0,33249.0,1.0,0.0,1.3613184e+18,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,6.0,Graduation,Single,0,0,0,0,0,0,0,0
10390,1959.0,26887.0,0.0,1.0,1.3604544e+18,27.0,6.0,7.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,6.0,2n Cycle,Married,0,0,0,0,0,0,0,0
4698,1983.0,50150.0,0.0,0.0,1.3716864e+18,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,5.0,PhD,Married,0,0,0,0,0,0,0,0
7793,1976.0,62061.0,0.0,1.0,1.3779072e+18,12.0,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7.0,6.0,Graduation,Together,0,1,0,0,0,0,0,1
1745,1962.0,85696.0,0.0,0.0,1.3675392e+18,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,PhD,Divorced,0,0,0,0,0,0,1,0
10590,1956.0,76542.0,0.0,0.0,1.3646016e+18,91.0,794.0,73.0,159.4,0.0,29.0,14.0,1.0,4.0,8.0,10.0,2.0,PhD,Together,0,0,0,0,0,0,0,0
5080,1993.0,70515.0,0.0,0.0,1.3823136e+18,12.0,420.0,0.0,452.0,12.4,64.0,35.8,1.0,6.0,6.0,4.0,2.0,Graduation,Single,0,0,0,0,0,0,1,0
